id,title,num,crn,section,hours,times,faculty,location,limit,enrolled,available,info,description,subj,subject,subj_code,cat_term,credit_hours
202620INGS16044,"Foundations of Food and Agriculture",201,16044,A,4,"M 1400-1630,  ","D Carter",TBA,18,18,"Closed // Waitlist: 8","General Education: G4: Exploring Past and Present<br><br>Reserved Seats: new first-year students - 6 (none available)","Integrating local, regional, and global perspectives, this course outlines the history of agriculture, introduces the development of food systems and policy, and reviews the environmental impact of food production.  Among topics addressed are the history of agricultural expansion in the US, the development of agriculture and food policies, interaction among agricultural markets at home as well as abroad, and sustainable agriculture.  Classroom activities emphasize the involvement of multiple constituencies in identifying and articulating agricultural issues.  Field opportunities include garden activities and local trips aimed at relating broader issues to how livelihoods are pursued on the Cumberland Plateau.",ENST,"International & Global Studies",SPAN,202620,"4 hours"
202620INGS16049,"Freshwater Conservation",235,16049,A,4,"M 1330-1630,  ","K Cecala",TBA,16,16,"Closed // Waitlist: 13","Prerequisite:  BIOL 130  or  ENST 101  or  FORS 121  ","A survey of existing and emerging threats to wetland ecosystems and the consequences for animal and human populations. This course discusses causes, consequences, and solutions for issues of international and local concern based on an understanding of freshwater ecology and function. Also considers multiple perspectives on water use and attempts to reconcile these differences so as to identify and publicize potential conservation solutions.",ENST,"International & Global Studies",SPAN,202620,"4 hours"
202620INGS16052,"Environmental Policy and Law",334,16052,A,4,"TR 0800-0915,  ","D Carter",TBA,18,17,"Available: 1","Prerequisite:  ENST 101  or  ENST 200  and  POLS 101  ","This course combines the study of public policy with the study of major environmental problems. Students will explore public policy concepts and the instruments used in environmental regulation. Topics will include air and water quality issues hazardous waste and risk management, natural resources and biological diversity. The course will also discuss the impact of environmental groups and citizen activism on this highly complex area of public policy. Not open for credit to students who have completed POLS 208 or POLS 313.",ENST,"International & Global Studies",SPAN,202620,"4 hours"
202620INGS15927,"Discovering Paris",301,15927,A,4,"TR 0800-0915,  ","D Rung",TBA,20,20,"Closed // Waitlist: 6","General Education: G4: Exploring Past and Present,G6FR: Comprehending Cross-Culturally (French Culture)<br><br>Reserved Seats: new first-year students - 5 (none available); Prerequisite:  FREN 203 ","An interdisciplinary survey of Paris seen through history, culture, literature, and the arts. This course traces the development of Paris from its foundation by Gaulish boatmen of the Parisii tribe to its current status as a global city. Cinema, art, literature, and computer-mediated virtual tours are used to analyze the evolution of major political and cultural events in Parisian history. Taught in English. Does not count toward a French and French Studies major nor minor.",FREN,"International & Global Studies",SPAN,202620,"4 hours"
202620INGS15929,"Introduction to Literature, Culture, and History of the French-Speaking World",390,15929,A,4,"MW 1400-1515,  ","K Mills",TBA,20,14,"Available: 6","General Education: G1: Reading Closely,G6: Comprehending Cross-Culturally (Language)<br><br>Prerequisites: FREN 300 or placement","Readings in representative authors, themes and periods from France and from other Francophone countries.",FREN,"International & Global Studies",SPAN,202620,"4 hours"
202620INGS15930,"The History of French Cinema",415,15930,A,4,"TR 1100-1215,  ","A Glacet",TBA,16,16,"Closed // Waitlist: 1","Prerequisites: FREN 390 or placement","A survey of French films from the invention of cinema to the contemporary period, with an emphasis on points of connection with American cinema. From the Lumieres brothers to Melies, from Pathe and Gaumont to Surrealism (Clair, Bunuel, Cocteau), from Abel Gance to realism (Renoir, Carne) and from ""New Wave"" (Resnais, Godard, Truffaut) to ""Modern Cinema"" (Lelouch, Malle).",FREN,"International & Global Studies",SPAN,202620,"4 hours"
202620INGS15944,"History of Britain and Ireland II",206,15944,A,4,"MWF 0800-0850,  ","M Mitchell",TBA,26,26,"Closed // Waitlist: 3","General Education: G4: Exploring Past and Present<br><br>Reserved Seats: new first-year students - 10 (none available)","A general survey of the political, constitutional, economic, and social history of Britain, Ireland, and the British Empire from the Revolution of 1688 to the present.",HIST,"International & Global Studies",SPAN,202620,"4 hours"
202620INGS15945,"Latin American History Since 1826",224,15945,A,4,"TR 1500-1615,  ","C McEvoy",TBA,26,24,"Available: 2",,"A study of nation building and strongman government in the nineteenth century, the Mexican Revolution 1910-20, Argentina under Peron, and twentieth-century Brazil. Special emphasis on the roles of women and blacks.",HIST,"International & Global Studies",SPAN,202620,"4 hours"
202620INGS15947,"Early Modern Germany: Reformation to Revolutions",267,15947,A,4,"MWF 1100-1150,  ","K Whitmer",TBA,26,25,"Available: 1 Reserved // Waitlist: 5","General Education: G4: Exploring Past and Present,G6GM: Comprehending Cross-Culturally (German Culture)<br><br>Reserved Seats: new first-year students - 10 (1 available)","An introduction to the history of German-speaking Europe, c. 1450 to 1850. The course examines the complex history of the Holy Roman Empire, a vast, economically and culturally rich, multi-ethnic state. It also focuses on imperial politics in theory and practice, territorial expansion and diplomacy, the relative autonomy of many German cities, the Protestant Reformation and its aftermath, peasant revolts, the Thirty Years War, the German Enlightenment, and the Vormärz period that culminated in the 1848 Revolutions.",HIST,"International & Global Studies",SPAN,202620,"4 hours"
202620INGS15948,"France Since 1815",272,15948,A,4,"MW 1530-1645,  ","A Mansker",TBA,26,25,"Available: 1 Reserved // Waitlist: 5","General Education: G4: Exploring Past and Present,G6FR: Comprehending Cross-Culturally (French Culture)<br><br>Reserved Seats: new first-year students - 10 (1 available)","Although modern France is a product of the same tumultuous nineteenth- and twentieth-century developments experienced by the rest of Europe, the French reacted to the processes of industrialization, urbanization, and the democratization of politics, and the two world wars in their own fashion.  This course considers in detail how France became ""modern"" and what the effects of this process were on different groups of individuals in French society.  Readings center on primary documents.",HIST,"International & Global Studies",SPAN,202620,"4 hours"
202620INGS15958,"Environmental History",283,15958,A,4,"TR 0930-1045,  ","R Levine",TBA,26,26,"Closed // Waitlist: 1","General Education: G4: Exploring Past and Present<br><br>Reserved Seats: new first-year students - 10 (none available)","An introduction to the field of environmental history, which asks how the natural world has shaped the course of human civilization, and how humans, in turn, have shaped the natural world, over time.",HIST,"International & Global Studies",SPAN,202620,"4 hours"
202620INGS15950,"History of the Middle East II",297,15950,A,4,"MWF 1000-1050,  ","N Roberts",TBA,26,25,"Available: 1 Reserved // Waitlist: 2","General Education: G4: Exploring Past and Present<br><br>Reserved Seats: new first-year students - 10 (1 available)","This second offering in a two-course sequence addresses the modern Middle East, and emphasizes the region's place in global politics and the world economy.  Among the topics considered are European imperialism and local responses, nineteenth-century reform movements, the rise of the nation-state, the impact of Arab nationalism, the Arab-Israeli conflict, Islamic political movements, gender relations in the region, the importance of oil, the Iraq conflict, terrorism and the peace process.",HIST,"International & Global Studies",SPAN,202620,"4 hours"
202620INGS15960,"Colonial and Imperial Warfare in North America and Southern Africa",324,15960,A,4,"W 1400-1630,  ","R Levine",TBA,15,12,"Available: 3","Prerequisites: One course with attribute G4 including AP or IB credit","This seminar compares the warfare that accompanied colonial encounters in North America and southern Africa, from the first European contact through the early twentieth century.  It focuses on wars fought in response to resistance by native peoples and on the use of native allies in warfare between imperial foes as windows into the processes of acculturation, resistance, dispossession, and representation that characterized the colonial encounter as a whole.  Texts range from traditional military history to religious, cultural, environmental, and comparative approaches to the topic.",HIST,"International & Global Studies",SPAN,202620,"4 hours"
